,Concept_ID,sah,lv
1840,glänzen::V,кылбай,дзирдавны
1841,glänzen::V,кылбай,zaigot
1842,glänzen::V,кылбай,laistīties
1843,funkeln::V,күлүмнээ,югъявны
1844,funkeln::V,күлүмнээ,дзирдавны
1845,funkeln::V,күлүмнээ,mirdzēt
1846,funkeln::V,күлүмнээ,dzirkstēt
1847,funkeln::V,күлүмүрдээ,югъявны
1848,funkeln::V,күлүмүрдээ,дзирдавны
1849,funkeln::V,күлүмүрдээ,mirdzēt
1850,funkeln::V,күлүмүрдээ,dzirkstēt
1851,lärmen::V,тыаһаа,жувгыны
1852,lärmen::V,тыаһаа,ыугыны
1853,lärmen::V,тыаһаа,шумитны
1854,lärmen::V,тыаһаа,ālēties
1855,lärmen::V,тыаһаа,trokšņot
1856,läuten::V,собуоннаа,жургыны
1857,läuten::V,собуоннаа,zvanīt
1858,klingeln::V,линкинээ,звӧнитны
1859,klingeln::V,линкинээ,zvanīt
1860,klirren::V,айгырат,гольскöдчыны
1861,klirren::V,айгырат,tinkšķēt
1862,klirren::V,айгырат,džinkstēt
1863,brausen::V,сирилээ,буавны
1864,brausen::V,сирилээ,krākt
1865,brausen::V,сирилээ,brāzmot
1866,rauschen::V,суугунаа,кышакывны
1867,rauschen::V,суугунаа,šalkt
1868,klingen::V,доргуй,шыавны
1869,klingen::V,доргуй,юргыны
1870,klingen::V,доргуй,skanēt
1871,klingen::V,доргуй,izklausīties
1872,bellen::V,үр,увтны
1873,bellen::V,үр,riet
1874,heulen::V,улуй,омлявны
1875,heulen::V,улуй,вурзавны
1876,heulen::V,улуй,kaukt
1877,heulen::V,улуй,gaudot
1878,blasen::V,үр,пӧльтны
1879,blasen::V,үр,pūst
1880,pfeifen::V,иһиир,шутьлявны
1881,pfeifen::V,иһиир,svilpt
1882,pfeifen::V,иһиир,svilpot
1883,schreien::V,кылан,горзыны
1884,schreien::V,кылан,brēkt
1885,schreien::V,кылан,kliegt
1886,schreien::V,хаһыытаа,горзыны
1887,schreien::V,хаһыытаа,brēkt
1888,schreien::V,хаһыытаа,kliegt
1889,stöhnen::V,ынчыктаа,ымзыны
1890,stöhnen::V,ынчыктаа,vaidēt
1891,zittern::V,титирээ,тіравны
1892,zittern::V,титирээ,drebēt
1893,zittern::V,дьигиһий,тіравны
1894,zittern::V,дьигиһий,drebēt
1895,leben::V,олор,овны
1896,leben::V,олор,dzīvot
1897,geboren werden::V,төрөө,чужны
1898,geboren werden::V,төрөө,dzimt
1899,atmen::V,тыын,кашкыны
1900,atmen::V,тыын,пошиктыны
1901,atmen::V,тыын,elpot
1902,trinken::V,ис,юны
1903,trinken::V,ис,dzert
1904,essen::V,аһаа,сёйны
1905,essen::V,аһаа,ēst
1906,schlucken::V,ыйыһын,ньылавны
1907,schlucken::V,ыйыһын,rīt
1908,müde werden::V,сылай,мудзны
1909,müde werden::V,сылай,nokust
1910,einschlafen::V,утуйан хаал,ланьтны
1911,einschlafen::V,утуйан хаал,унмовсьны
1912,einschlafen::V,утуйан хаал,iemigt
1913,einschlafen::V,утуйан хаал,aizmigt
1914,schlafen::V,утуй,узьны
1915,schlafen::V,утуй,gulēt
1916,schlafen::V,утуйа сыт,узьны
1917,schlafen::V,утуйа сыт,gulēt
1918,aufwachen::V,уһугун,садьмыны
1919,aufwachen::V,уһугун,mosties
1920,aufstehen::V,тур,чеччыны
1921,aufstehen::V,тур,celties
1922,sich erholen::V,сынньан,шойччыны
1923,sich erholen::V,сынньан,atžirgt
1924,sich erholen::V,сынньан,atpūsties
1925,krank werden::V,ыарый,висьмыны
1926,krank werden::V,ыарый,sasirgt
1927,krank sein::V,ыарый,висьны
1928,krank sein::V,ыарый,slimot
1929,krank sein::V,ыарыт,висьны
1930,krank sein::V,ыарыт,slimot
1931,schmerzen::V,ыарыт,висьны
1932,schmerzen::V,ыарыт,sāpēt
1933,schmerzen::V,ыарыт,smelgt
1934,husten::V,сөтөлүн,кызны
1935,husten::V,сөтөлүн,klepot
1936,genesen::V,көн,бурдны
1937,genesen::V,көн,veseļoties
1938,sterben::V,өл,кувны
1939,sterben::V,өл,mirt
1940,sterben::V,өл,nomirt
1941,umkommen::V,өл,кувны
1942,umkommen::V,өл,apsprāgt
1943,umkommen::V,өл,aiziet bojā
1944,umkommen::V,оҕут,кувны
1945,umkommen::V,оҕут,apsprāgt
1946,umkommen::V,оҕут,aiziet bojā
1947,sich bewegen::V,хамсаа,вӧрзьыны
1948,sich bewegen::V,хамсаа,virzīties
1949,sich rühren::V,хамсаа,вӧрны
1950,sich rühren::V,хамсаа,вӧрӧдчыны
1951,sich rühren::V,хамсаа,sagrozīties
1952,sich erheben::V,тур,сувтны
1953,sich erheben::V,тур,piecelties
1954,sich setzen::V,олор,пуксьыны
1955,sich setzen::V,олор,sēsties
1956,hinfallen::V,оҕут,усьны
1957,hinfallen::V,оҕут,sabirt
1958,hinfallen::V,оҕут,pakrist
1959,laufen::V,хаам,мyнны
1960,laufen::V,хаам,iet
1961,laufen::V,хаам,skraidīt
1962,schreiten::V,атыллаа,восьлавны
1963,schreiten::V,атыллаа,soļot
1964,spazierengehen::V,дьаарбай,гуляйтны
1965,spazierengehen::V,дьаарбай,staigāt
1966,spazierengehen::V,дьаарбай,pastaigāties
1967,eilen::V,тиэтэй,тэрмасьны
1968,eilen::V,тиэтэй,traukt
1969,sich beeilen::V,ыксаа,тэрмасьны
1970,sich beeilen::V,ыксаа,steigties
1971,sich beeilen::V,ыксаа,pasteigties
1972,sausen::V,элээр,тӧвзьыны
1973,sausen::V,элээр,drāzt
1974,sausen::V,элээр,brāzties
1975,rennen::V,сүүрэкэлээ,котӧртны
1976,rennen::V,сүүрэкэлээ,skriet
1977,springen::V,ой,чеччавны
1978,springen::V,ой,lēkt
1979,springen::V,ыстан,чеччавны
1980,springen::V,ыстан,lēkt
1981,klettern::V,ытын,кышасьны
1982,klettern::V,ытын,кавшасьны
1983,klettern::V,ытын,kāpt
1984,klettern::V,ытын,rāpties
1985,schaukeln::V,эйэҥнээ,гычасьны
1986,schaukeln::V,эйэҥнээ,šūpoties
1987,schaukeln::V,эйэҥнээ,zvalstīties
1988,schaukeln::V,биэрэҥнээ,гычасьны
1989,schaukeln::V,биэрэҥнээ,šūpoties
1990,schaukeln::V,биэрэҥнээ,zvalstīties
1991,kriechen::V,сыыл,кыссьыны
1992,kriechen::V,сыыл,līst
1993,kriechen::V,сыыл,rāpot
1994,schwimmen::V,уһун,уявны
1995,schwimmen::V,уһун,peldēt
1996,schwimmen::V,харбаа,уявны
1997,schwimmen::V,харбаа,peldēt
1998,tauchen::V,умус,сунавны
1999,tauchen::V,умус,gremdēties
2000,rudern::V,эрт,пелысасьны
2001,rudern::V,эрт,airēt
2002,rudern::V,эрт,irties
2003,fahren::V,айаннаа,мунны
2004,fahren::V,айаннаа,braukt
2005,fliegen::V,көт,лэбны
2006,fliegen::V,көт,lidot
2007,fliegen::V,көт,laisties
2008,gehen::V,бар,мyнны
2009,gehen::V,бар,iet
2010,weggehen::V,бар,мунавны
2011,weggehen::V,бар,aiziet
2012,abfahren::V,бар,мӧдӧдчыны
2013,abfahren::V,бар,atiet
2014,abfahren::V,бар,aizbraukt
2015,anhalten::V,тохтоо,джӧмдыны
2016,anhalten::V,тохтоо,apstāties
2017,hineingehen::V,киир,пырны
2018,hineingehen::V,киир,ieiet
2019,eintreten::V,киир,пырны
2020,eintreten::V,киир,ienākt
2021,kommen::V,кэл,воны
2022,kommen::V,кэл,локны
2023,kommen::V,кэл,nākt
2024,ankommen::V,кэл,воны
2025,ankommen::V,кэл,локны
2026,ankommen::V,кэл,nonākt
2027,ankommen::V,кэл,ierasties
2028,ankommen::V,тиий,воны
2029,ankommen::V,тиий,локны
2030,ankommen::V,тиий,nonākt
2031,ankommen::V,тиий,ierasties
2032,zurückkommen::V,төнүн,косны
2033,zurückkommen::V,төнүн,бергӧдчыны
2034,zurückkommen::V,төнүн,atgriezties
2035,bleiben::V,хаал,кольны
2036,bleiben::V,хаал,palikt
2037,warten::V,көһүт,виччысьны
2038,warten::V,көһүт,gaidīt
2039,erwarten::V,күүт,виччысьны
2040,erwarten::V,күүт,sagaidīt
2041,erwarten::V,көһүт,виччысьны
2042,erwarten::V,көһүт,sagaidīt
2043,suchen::V,ирдээ,корсьны
2044,suchen::V,ирдээ,meklēt
2045,suchen::V,көрдөө,корсьны
2046,suchen::V,көрдөө,meklēt
2047,finden::V,бул,казявны
2048,finden::V,бул,rast
2049,finden::V,бул,atrast
2050,versuchen::V,сорун,заводитчывны
2051,versuchen::V,сорун,mēģināt
2052,vorbereiten::V,бэлэмнээ,дасьтыны
2053,vorbereiten::V,бэлэмнээ,gatavot
2054,vorbereiten::V,бэлэмнээ,sagatavot
2055,lieben::V,таптаа,радейтны
2056,lieben::V,таптаа,mīlēt
2057,mögen::V,сөбүл,радейтны
2058,mögen::V,сөбүл,gribēties
2059,lachen::V,күл,серавны
2060,lachen::V,күл,серавлыны
2061,lachen::V,күл,smiet
2062,lachen::V,күл,smieties
2063,rühren::V,долгут,нормӧдны
2064,rühren::V,долгут,aizgrābt
2065,weinen::V,ытаа,бӧрдны
2066,weinen::V,ытаа,raudāt
2067,schimpfen::V,үөҕүс,видчыны
2068,schimpfen::V,үөҕүс,rāties
2069,schimpfen::V,үөҕүс,lamāties
2070,sich ärgern::V,кыыһыр,скӧравны
2071,sich ärgern::V,кыыһыр,īgt
2072,sich ärgern::V,кыыһыр,pukoties
2073,sich ärgern::V,кыыһыр,dusmoties
2074,sich ärgern::V,кыйахан,скӧравны
2075,sich ärgern::V,кыйахан,īgt
2076,sich ärgern::V,кыйахан,pukoties
2077,sich ärgern::V,кыйахан,dusmoties
2078,sich fürchten::V,куттан,повны
2079,sich fürchten::V,куттан,bīties
2080,sich fürchten::V,куттан,baidīties
2081,sich fürchten::V,дьиксин,повны
2082,sich fürchten::V,дьиксин,bīties
2083,sich fürchten::V,дьиксин,baidīties
2084,fürchten::V,дьиксин,повны
2085,fürchten::V,дьиксин,baidīties no
2086,fürchten::V,куттан,повны
2087,fürchten::V,куттан,baidīties no
2088,fliehen::V,күрээ,пышйыны
2089,fliehen::V,күрээ,bēgt
2090,flüchten::V,күрээ,пышйыны
2091,flüchten::V,күрээ,aizbēgt
2092,sehen::V,көр,аддзыны
2093,sehen::V,көр,redzēt
2094,anschauen::V,көр,видзӧдны
2095,anschauen::V,көр,paraudzīties
2096,ansehen::V,көр,видзӧдны
2097,ansehen::V,көр,aplūkot
2098,hören::V,бил,кывны
2099,hören::V,бил,dzirdēt
2100,hören::V,иһит,кывны
2101,hören::V,иһит,dzirdēt
2102,zuhören::V,иһит,кывзыны
2103,zuhören::V,иһит,klausīties
2104,probieren::V,боруобалаан көр,видлыны
2105,probieren::V,боруобалаан көр,nogaršot
2106,probieren::V,амсайан көр,видлыны
2107,probieren::V,амсайан көр,nogaršot
2108,riechen::V,сытырҕаа,чушкыны
2109,riechen::V,сытырҕаа,ost
2110,riechen::V,сытырҕаа,ostīt
2111,fühlen::V,бил,вежӧртны
2112,fühlen::V,бил,гӧгӧрвоны
2113,fühlen::V,бил,just
2114,fühlen::V,бил,izjust
2115,scheinen::V,көһүн,кажитчыны
2116,scheinen::V,көһүн,šķist
2117,scheinen::V,көһүн,likties
2118,zu sehen sein::V,көһүн,тыдавны
2119,zu sehen sein::V,көһүн,parādīties
2120,vernehmen::V,иһит,кывны
2121,vernehmen::V,иһит,saklausīt
2122,frieren::V,тоҥ,кынмыны
2123,frieren::V,тоҥ,salt
2124,frieren::V,үлүй,кынмыны
2125,frieren::V,үлүй,salt
2126,tun::V,гын,керны
2127,tun::V,гын,darīt
2128,können::V,кыай,кужны
2129,können::V,кыай,prast
2130,wollen::V,баҕар,кӧсйыны
2131,wollen::V,баҕар,gribēt
2132,anfangen::V,саҕалаа,заводитны
2133,anfangen::V,саҕалаа,пондыны
2134,anfangen::V,саҕалаа,sākt
2135,anfangen::V,саҕалаа,iesākt
2136,beenden::V,бүтэр,помавны
2137,beenden::V,бүтэр,beigt
2138,beenden::V,бүтэр,pabeigt
2139,aufhören::V,уурай,дугӧдны
2140,aufhören::V,уурай,pārtraukt
2141,gelingen::V,сатан,артмыны
2142,gelingen::V,сатан,izdoties
2143,geraten::V,баар буолан биэр,сюрны
2144,geraten::V,баар буолан биэр,веськавны
2145,geraten::V,баар буолан биэр,veikties
2146,geraten::V,баар буола тус,сюрны
2147,geraten::V,баар буола тус,веськавны
2148,geraten::V,баар буола тус,veikties
2149,geraten::V,буолан таҕыс,сюрны
2150,geraten::V,буолан таҕыс,веськавны
2151,geraten::V,буолан таҕыс,veikties
2152,öffnen::V,ас,восьтыны
2153,öffnen::V,ас,atvērt
2154,öffnen::V,ас,attaisīt
2155,schließen::V,сап,пӧдлавны
2156,schließen::V,сап,slēgt
2157,schließen::V,сап,aizvērt
2158,schließen::V,сап,aiztaisīt
2159,schließen::V,хатаа,пӧдлавны
2160,schließen::V,хатаа,slēgt
2161,schließen::V,хатаа,aizvērt
2162,schließen::V,хатаа,aiztaisīt
2163,stellen::V,уур,сувтӧдны
2164,stellen::V,уур,likt
2165,stellen::V,уур,nolikt
2166,stellen::V,туруор,сувтӧдны
2167,stellen::V,туруор,likt
2168,stellen::V,туруор,nolikt
2169,setzen::V,туруор,пуксьӧдны
2170,setzen::V,туруор,sēdināt
2171,setzen::V,уур,пуксьӧдны
2172,setzen::V,уур,sēdināt
2173,legen::V,уур,пуктыны
2174,legen::V,уур,likt
2175,berühren::V,тыыт,вӧрзьӧдны
2176,berühren::V,тыыт,инмӧдчывны
2177,berühren::V,тыыт,skart
2178,berühren::V,тыыт,aizskart
2179,berühren::V,таарый,вӧрзьӧдны
2180,berühren::V,таарый,инмӧдчывны
2181,berühren::V,таарый,skart
2182,berühren::V,таарый,aizskart
2183,verbinden::V,кэлгий,йитны
2184,verbinden::V,кэлгий,saistīt
2185,verbinden::V,кэлгий,savienot
2186,bedecken::V,бүрүй,вевттьыны
2187,bedecken::V,бүрүй,apsegt
2188,bedecken::V,бүрүй,pārsegt
2189,aufhängen::V,ыйаа,ӧшӧдны
2190,aufhängen::V,ыйаа,джагӧдны
2191,aufhängen::V,ыйаа,uzkārt
2192,anzünden::V,умат,ӧзтыны
2193,anzünden::V,умат,aizdegt
2194,anzünden::V,умат,aizdedzināt
2195,aufheben::V,өрө тарт,чеччӧдны
2196,aufheben::V,өрө тарт,сувтӧдны
2197,aufheben::V,өрө тарт,pacelt
2198,zurücklassen::V,бырах,кольны
2199,zurücklassen::V,бырах,atstāt
2200,verlieren::V,сүтэр,воштыны
2201,verlieren::V,сүтэр,zaudēt
2202,verlieren::V,сүтэр,pazaudēt
2203,fallen lassen::V,түһэр,уськӧдны
2204,fallen lassen::V,түһэр,nomest
2205,fallen lassen::V,мүлчү тут,уськӧдны
2206,fallen lassen::V,мүлчү тут,nomest
2207,machen::V,оҥор,вӧчны
2208,machen::V,оҥор,лӧсьӧдны
2209,machen::V,оҥор,darīt
2210,machen::V,оҥоһун,вӧчны
2211,machen::V,оҥоһун,лӧсьӧдны
2212,machen::V,оҥоһун,darīt
2213,herstellen::V,оҥор,лӧсьӧдны
2214,herstellen::V,оҥор,ražot
2215,herstellen::V,оҥор,izgatavot
2216,bauen::V,тут,лэптыны
2217,bauen::V,тут,celt
2218,bauen::V,тут,būvēt
2219,reparieren::V,абырахтаа,дзоньтавны
2220,reparieren::V,абырахтаа,labot
2221,reparieren::V,абырахтаа,remontēt
2222,verbessern::V,тупсар,бурмӧдны
2223,verbessern::V,тупсар,labot
2224,verbessern::V,тупсар,izlabot
2225,ändern::V,уларыт,вежны
2226,ändern::V,уларыт,mainīt
2227,graben::V,хас,кодйыны
2228,graben::V,хас,rakt
2229,beugen::V,бокут,куснявны
2230,beugen::V,бокут,liekt
2231,beugen::V,токурут,куснявны
2232,beugen::V,токурут,liekt
2233,beugen::V,бүк баттаа,куснявны
2234,beugen::V,бүк баттаа,liekt
2235,biegen::V,иэх,куснявны
2236,biegen::V,иэх,liekt
2237,biegen::V,өҕүлүннэр,куснявны
2238,biegen::V,өҕүлүннэр,liekt
2239,drehen::V,эргит,бергӧдлыны
2240,drehen::V,эргит,griezt
2241,drehen::V,эргичит,бергӧдлыны
2242,drehen::V,эргичит,griezt
2243,wenden::V,эргилин,бергӧдны
2244,wenden::V,эргилин,apgriezt
2245,umdrehen::V,түҥнэр,бергӧдны
2246,umdrehen::V,түҥнэр,apgriezt
2247,heben::V,көтөх,лэптыны
2248,heben::V,көтөх,celt
2249,heben::V,көтөх,cilāt
2250,heben::V,көтөх,pacelt
2251,hochheben::V,таһаар,кыпӧдны
2252,hochheben::V,таһаар,pacelt
2253,ergreifen::V,тут,кутны
2254,ergreifen::V,тут,paķert
2255,ergreifen::V,тут,satvert
2256,halten::V,тут,кутны
2257,halten::V,тут,turēt
2258,halten::V,тут,saturēt
2259,drücken::V,ык,личкыны
2260,drücken::V,ык,топӧдны
2261,drücken::V,ык,spiest
2262,schieben::V,ас,ӧтдортны
2263,schieben::V,ас,йӧткыштны
2264,schieben::V,ас,stumt
2265,kratzen::V,кыһыы,гуджӧдны
2266,kratzen::V,кыһыы,kasīt
2267,kratzen::V,кыһыы,skrāpēt
2268,lecken::V,салаа,нювны
2269,lecken::V,салаа,lakt
2270,lecken::V,салаа,laizīt
2271,beißen::V,ытыр,курччыны
2272,beißen::V,ытыр,kost
2273,abreißen::V,быһа тарт,орӧдны
2274,abreißen::V,быһа тарт,atraut
2275,abreißen::V,быһа тарт,atplēst
2276,abreißen::V,туура тарт,орӧдны
2277,abreißen::V,туура тарт,atraut
2278,abreißen::V,туура тарт,atplēst
2279,abschneiden::V,быс,вундавны
2280,abschneiden::V,быс,nogriezt
2281,abschneiden::V,быһан ыл,вундавны
2282,abschneiden::V,быһан ыл,nogriezt
2283,abschneiden::V,быһа баттаа,вундавны
2284,abschneiden::V,быһа баттаа,nogriezt
2285,binden::V,кэлгий,гӧрддзавны
2286,binden::V,кэлгий,кӧртавны
2287,binden::V,кэлгий,siet
2288,binden::V,кэлгий,aptīt
2289,stecken::V,батары ас,сюйны
2290,stecken::V,батары ас,bāzt
2291,stecken::V,батары ас,spraust
2292,brechen::V,тоһут,чегны
2293,brechen::V,тоһут,lauzt
2294,brechen::V,тоһут,lauzīt
2295,klopfen::V,тоҥсуй,камгыны
2296,klopfen::V,тоҥсуй,klauvēt
2297,hauen::V,оҕус,нӧйнты
2298,hauen::V,оҕус,кучкыны
2299,hauen::V,оҕус,cirst
2300,hauen::V,оҕус,dauzīt
2301,kleben::V,силимнээ,лемавны
2302,kleben::V,силимнээ,ляскавны
2303,kleben::V,силимнээ,līmēt
2304,kleben::V,силимнээ,lipināt
2305,reiben::V,аал,тільны
2306,reiben::V,аал,зыравны
2307,reiben::V,аал,rīvēt
2308,reiben::V,аал,berzēt
2309,streichen::V,сыбаа,мавтны
2310,streichen::V,сыбаа,ziest
2311,streichen::V,сыбаа,triept
2312,schleifen::V,чочуй,кеслыны
2313,schleifen::V,чочуй,trīt
2314,schleifen::V,чочуй,asināt
2315,schneiden::V,быс,шырны
2316,schneiden::V,быс,griezt
2317,schneiden::V,быс,sagriezt
2318,rütteln::V,иэҕэҥнэт,легӧдны
2319,rütteln::V,иэҕэҥнэт,катлӧдлыны
2320,rütteln::V,иэҕэҥнэт,kratīt
2321,rütteln::V,иэҕэҥнэт,purināt
2322,schütteln::V,сахсый,тракӧдны
2323,schütteln::V,сахсый,kratīt
2324,schwenken::V,дайбаа,ӧвтны
2325,schwenken::V,дайбаа,шенасьны
2326,schwenken::V,дайбаа,vēzēt
2327,schwenken::V,дайбаа,vēcināt
2328,schütten::V,кут,кисьтны
2329,schütten::V,кут,bērt
2330,füllen::V,толор,тыртны
2331,füllen::V,толор,pildīt
2332,füllen::V,толор,piepildīt
2333,einwickeln::V,суулаа,тубыртны
2334,einwickeln::V,суулаа,ietīt
2335,tragen::V,ит,нуны
2336,tragen::V,ит,nest
2337,schleppen::V,сос,кыскавны
2338,schleppen::V,сос,stiept
2339,schleppen::V,сос,staipīt
2340,ziehen::V,тарт,кыскыны
2341,ziehen::V,тарт,vilkt
2342,aufbewahren::V,уур,видзны
2343,aufbewahren::V,уур,glabāt
2344,aufbewahren::V,уур,uzglabāt
2345,aufbewahren::V,харай,видзны
2346,aufbewahren::V,харай,glabāt
2347,aufbewahren::V,харай,uzglabāt
2348,werfen::V,бырах,чӧвтны
2349,werfen::V,бырах,шыбитны
2350,werfen::V,бырах,mest
2351,werfen::V,бырах,sviest
2352,fangen::V,хап,кутны
2353,fangen::V,хап,ķert
2354,fangen::V,хап,uzķert
2355,packen::V,тут,босьтны
2356,packen::V,тут,paķert
2357,packen::V,тут,satvert
2358,verstecken::V,саһыар,дзебны
2359,verstecken::V,саһыар,slēpt
2360,verstecken::V,саһыар,noglabāt
2361,teilen::V,үллэр,юкны
2362,teilen::V,үллэр,dalīt
2363,schicken::V,ыыт,ыстыны
2364,schicken::V,ыыт,sūtīt
2365,schicken::V,ыыт,atsūtīt
2366,bringen::V,аҕал,вайны
2367,bringen::V,аҕал,atvest
2368,hinzufügen::V,эп,содтыны
2369,hinzufügen::V,эп,pievienot
2370,bekommen::V,ыл,босьтны
2371,bekommen::V,ыл,dabūt
2372,bekommen::V,булун,босьтны
2373,bekommen::V,булун,dabūt
2374,erhalten::V,ыл,босьтны
2375,erhalten::V,ыл,saņemt
2376,nehmen::V,ыл,босьтны
2377,nehmen::V,ыл,ņemt
2378,nehmen::V,ыл,paņemt
2379,wählen::V,быыбардаа,бӧрйыны
2380,wählen::V,быыбардаа,ievēlēt
2381,auswählen::V,тал,бӧрйыны
2382,auswählen::V,тал,izvēlēt
2383,bewahren::V,харай,видзны
2384,bewahren::V,харай,saglabāt
2385,behindern::V,мэһэйдээ,конйӧдлыны
2386,behindern::V,мэһэйдээ,джӧмдӧдны
2387,behindern::V,мэһэйдээ,kavēt
2388,behindern::V,мэһэйдээ,aizkavēt
2389,verderben::V,буорту гын,тшыкӧдны
2390,verderben::V,буорту гын,sabojāt
2391,beschädigen::V,алдьат,тшыкӧдны
2392,beschädigen::V,алдьат,bojāt
2393,beschädigen::V,алдьат,maitāt
2394,zerbrechen::V,үлтүрүт,жуглыны
2395,zerbrechen::V,үлтүрүт,salauzt
2396,zerbrechen::V,үлтүрүт,sadauzīt
2397,zerreißen::V,хайыта тарт,орӧдны
2398,zerreißen::V,хайыта тарт,pārraut
2399,zerstören::V,алдьат,жугӧдны
2400,zerstören::V,алдьат,кисьтны
2401,zerstören::V,алдьат,косявны
2402,zerstören::V,алдьат,graut
2403,zerstören::V,алдьат,sagraut
2404,verbrennen::V,уоттаа,сотны
2405,verbrennen::V,уоттаа,сотчыны
2406,verbrennen::V,уоттаа,dedzināt
2407,verbrennen::V,уоттаа,sadedzināt
2408,geben::V,биэр,сетны
2409,geben::V,биэр,dot
2410,geben::V,биэр,padot
2411,reichen::V,аҕал,сетны
2412,reichen::V,аҕал,padot
2413,reichen::V,аҕал,sniegt
2414,schenken::V,бэлэхтээ,козьнавны
2415,schenken::V,бэлэхтээ,dāvāt
2416,schenken::V,бэлэхтээ,dāvināt
2417,versprechen::V,эрэннэр,кыв сетны
2418,versprechen::V,эрэннэр,solīt
2419,versprechen::V,эрэннэр,apsolīt
2420,wünschen::V,баҕар,кӧсйыны
2421,wünschen::V,баҕар,vēlēt
2422,wünschen::V,баҕар,novēlēt
2423,loben::V,хайҕаа,ошкыны
2424,loben::V,хайҕаа,lielīt
2425,küssen::V,уураа,окавны
2426,küssen::V,уураа,bučot
2427,küssen::V,уураа,skūpstīt
2428,wiegen::V,бигээ,гудрӧдлыны
2429,wiegen::V,бигээ,šūpot
2430,zudecken::V,сап,веввттьыны
2431,zudecken::V,сап,apklāt
2432,zudecken::V,сап,aizsegt
2433,zudecken::V,бүрүй,веввттьыны
2434,zudecken::V,бүрүй,apklāt
2435,zudecken::V,бүрүй,aizsegt
2436,wecken::V,уһугуннар,садьмӧдны
2437,wecken::V,уһугуннар,чуксавны
2438,wecken::V,уһугуннар,modināt
2439,zeigen::V,көрдөр,петкӧдлыны
2440,zeigen::V,көрдөр,rādīt
2441,führen::V,салай,нуӧдны
2442,führen::V,салай,vadīt
2443,lehren::V,үөрэт,велӧдны
2444,lehren::V,үөрэт,mācīt
2445,lehren::V,үөрэт,iemācīt
2446,unterrichten::V,үөрэт,велӧдны
2447,unterrichten::V,үөрэт,apmācīt
2448,aufziehen::V,иит,быдтыны
2449,aufziehen::V,иит,uzaudzināt
2450,leiten::V,салай,веськӧдлыны
2451,leiten::V,салай,vadīt
2452,leiten::V,салай,pārzināt
2453,antreiben::V,кыһай,тэрмӧдны
2454,antreiben::V,кыһай,urdīt
2455,antreiben::V,кыһай,mudināt
2456,lassen::V,күһэй,тшӧктыны
2457,lassen::V,күһэй,ļaut
2458,einladen::V,ыҥыр,корны
2459,einladen::V,ыҥыр,ielūgt
2460,einladen::V,ыҥыр,aicināt
2461,vereinigen::V,холбоо,ӧтувтны
2462,vereinigen::V,холбоо,котыртны
2463,vereinigen::V,холбоо,vienot
2464,vereinigen::V,холбоо,apvienot
2465,vereinigen::V,түм,ӧтувтны
2466,vereinigen::V,түм,котыртны
2467,vereinigen::V,түм,vienot
2468,vereinigen::V,түм,apvienot
2469,besuchen::V,сырыт,волыны
2470,besuchen::V,сырыт,ветлыны
2471,besuchen::V,сырыт,apciemot
2472,besuchen::V,билсэ сырыт,волыны
2473,besuchen::V,билсэ сырыт,ветлыны
2474,besuchen::V,билсэ сырыт,apciemot
2475,treffen::V,көрүс,вочаӧдны
2476,treffen::V,көрүс,паныдавны
2477,treffen::V,көрүс,satikt
2478,treffen::V,көрүс,sastapt
2479,sich versammeln::V,мүһүн,лӧсьӧдчыны
2480,sich versammeln::V,мүһүн,salasīties
2481,sich versammeln::V,мүһүн,sapulcēties
2482,sich versammeln::V,түмүс,лӧсьӧдчыны
2483,sich versammeln::V,түмүс,salasīties
2484,sich versammeln::V,түмүс,sapulcēties
2485,spielen::V,оонньоо,ворсны
2486,spielen::V,оонньоо,spēlēt
2487,spielen::V,оонньоо,spēlēties
2488,singen::V,ыллаа,сьывны
2489,singen::V,ыллаа,dziedāt
2490,tanzen::V,үҥкүүлээ,йӧктыны
2491,tanzen::V,үҥкүүлээ,diet
2492,tanzen::V,үҥкүүлээ,dejot
2493,tanzen::V,үҥкүүлээ,dancot
2494,sich trennen::V,араҕыс,торйӧдчыны
2495,sich trennen::V,араҕыс,šķirties
2496,sich trennen::V,араҕыс,izšķirties
2497,verlassen::V,хааллар,эновтны
2498,verlassen::V,хааллар,atstāt
2499,retten::V,өрүһүй,видзны
2500,retten::V,өрүһүй,мездыны
2501,retten::V,өрүһүй,glābt
2502,bewachen::V,араҥаччылаа,видзны
2503,bewachen::V,араҥаччылаа,sargāt
2504,schützen::V,көмүскээ,видзны
2505,schützen::V,көмүскээ,pasargāt
2506,schützen::V,көмүскээ,aizsargāt
2507,verteidigen::V,көмүскээ,дорйыны
2508,verteidigen::V,көмүскээ,aizstāvēt
2509,sich schlagen::V,охсус,косясьны
2510,sich schlagen::V,охсус,kauties
2511,sich schlagen::V,охсус,izkauties
2512,schießen::V,ытыалаа,лыйны
2513,schießen::V,ытыалаа,šaut
2514,schießen::V,ытыалаа,šaudīt
2515,siegen::V,хот,вермыны
2516,siegen::V,хот,uzvarēt
2517,siegen::V,кыай,вермыны
2518,siegen::V,кыай,uzvarēt
2519,ärgern::V,кыыһырт,лӧгӧдны
2520,ärgern::V,кыыһырт,лёкмӧдны
2521,ärgern::V,кыыһырт,скӧрмӧдны
2522,ärgern::V,кыыһырт,sadusmot
2523,schlagen::V,оҕус,вартны
