,Concept_ID,lv,sah
2716,vergessen::V,aizmirst,умун
2717,messen::V,муртавны,кэмнээ
2718,messen::V,муртавны,кээмэйдээ
2719,messen::V,mērīt,кэмнээ
2720,messen::V,mērīt,кээмэйдээ
2721,zählen::V,лыддьыны,аах
2722,zählen::V,skaitīt,аах
2723,rechnen::V,лыддьыны,аах
2724,rechnen::V,rēķināt,аах
2725,lesen::V,лыддьыны,аах
2726,lesen::V,lasīt,аах
2727,malen::V,серпасавны,уруһуйдаа
2728,malen::V,gleznot,уруһуйдаа
2729,zeichnen::V,серпасавны,уруһуйдаа
2730,zeichnen::V,zīmēt,уруһуйдаа
2731,schreiben::V,гижны,суруй
2732,schreiben::V,rakstīt,суруй
2733,besitzen::V,лоны,баһылаа
2734,besitzen::V,piederēt,баһылаа
2735,kaufen::V,ньӧбны,атыылас
2736,kaufen::V,pirkt,атыылас
2737,verkaufen::V,вузавны,атыылаа
2738,verkaufen::V,pārdot,атыылаа
2739,bezahlen::V,мынтыны,төлөө
2740,bezahlen::V,мынтысьны,төлөө
2741,bezahlen::V,apmaksāt,төлөө
2742,zahlen::V,мынтыны,төлөө
2743,zahlen::V,maksāt,төлөө
2744,beherrschen::V,ас улын кутны,баһылаа
2745,beherrschen::V,valdīt,баһылаа
2746,ertragen::V,пыкны,тулуй
2747,ertragen::V,лэптыны,тулуй
2748,ertragen::V,panest,тулуй
2749,ertragen::V,paciest,тулуй
